Country,Edu,Sex,Age,px,lx,dx,Lx,Tx,ex.derived,ex.original,diff
HU,middle,F,6,0.9999836312133513,99667,2,99666,7476309,75.01288290005719,75,-0.012882900057192614
HU,middle,F,7,0.99996987359694,99665,3,99664,7376643,74.01437816685898,74,-0.014378166858975305
HU,middle,F,8,0.9999547453662946,99662,4,99660,7276979,73.0165860608858,73,-0.016586060885799725
HU,middle,F,9,0.9999651546849615,99658,4,99656,7177319,72.01949667864095,72,-0.019496678640948062
HU,middle,F,10,0.999954040617433,99654,4,99652,7077663,71.02236739117346,71,-0.02236739117346076
HU,middle,F,11,0.9999553824458126,99650,5,99648,6978011,70.02519819367787,70,-0.025198193677866243
HU,middle,F,12,0.9999957211159167,99645,-0,99645,6878363,69.02868182046264,69,-0.02868182046263712
HU,middle,F,13,0.9999086972128867,99645,9,99640,6778718,68.02868182046264,68,-0.02868182046263712
HU,middle,F,14,0.9998578752185622,99636,15,99628,6679078,67.03478662330885,67,-0.03478662330884674
HU,middle,F,15,0.9998208468233043,99621,17,99612,6579450,66.04480982925287,66,-0.044809829252869804
HU,middle,F,16,0.9997479348307408,99604,25,99592,6479838,65.05600176699731,65,-0.056001766997312075
HU,middle,F,17,0.9996889080479595,99579,31,99564,6380246,64.07220397875054,64,-0.07220397875053663
HU,middle,F,18,0.999722412377362,99548,28,99534,6280682,63.091995821111425,63.1,0.008004178888576519
HU,middle,F,19,0.9997962032492653,99520,20,99510,6181148,62.10960610932476,62.1,-0.009606109324757028
HU,middle,F,20,0.9997891978610907,99500,21,99490,6081638,61.121989949748745,61.1,-0.021989949748743243
HU,middle,F,21,0.9997642450500348,99479,24,99467,5982148,60.13478221534193,60.1,-0.03478221534192727
HU,middle,F,22,0.9997710175574046,99455,23,99444,5882681,59.14917299281082,59.1,-0.04917299281081711
HU,middle,F,23,0.9997635803972592,99432,23,99420,5783237,58.16273433100008,58.1,-0.06273433100007964
HU,middle,F,24,0.9997136601409203,99409,29,99394,5683817,57.176080636562084,57.1,-0.0760806365620823
HU,middle,F,25,0.999681463958392,99380,31,99364,5584423,56.192624270476955,56.2,0.00737572952304788
HU,middle,F,26,0.9997282480905922,99349,27,99336,5485059,55.21000714652387,55.2,-0.010007146523868471
HU,middle,F,27,0.9998588723430776,99322,14,99315,5385723,54.224874650127866,54.2,-0.024874650127863163
HU,middle,F,28,0.9999264804700918,99308,8,99304,5286408,53.23244854392395,53.2,-0.03244854392394814
HU,middle,F,29,0.9998496426923434,99300,14,99293,5187104,52.23669687814703,52.2,-0.03669687814702627
HU,middle,F,30,0.9997818876542123,99286,22,99275,5087811,51.243992103619846,51.2,-0.04399210361984274
HU,middle,F,31,0.9997209090424779,99264,28,99250,4988536,50.25523855577047,50.2,-0.055238555770465325
HU,middle,F,32,0.9995381379667726,99236,46,99213,4889286,49.26927727840703,49.2,-0.06927727840702858
HU,middle,F,33,0.9994194235947004,99190,57,99162,4790073,48.291894344187924,48.3,0.008105655812073564
HU,middle,F,34,0.9994247167597968,99133,57,99104,4690911,47.319368928611055,47.3,-0.019368928611058323
HU,middle,F,35,0.9994943328256747,99076,50,99051,4591807,46.34630990350842,46.3,-0.04630990350842268
HU,middle,F,36,0.9994570250711655,99026,54,98999,4492756,45.369458526043665,45.3,-0.0694585260436682
HU,middle,F,37,0.9993823435869772,98972,61,98942,4393757,44.39393970011721,44.4,0.006060299882790332
HU,middle,F,38,0.9993364741647771,98911,66,98878,4294815,43.42100474163642,43.4,-0.02100474163642474
HU,middle,F,39,0.9992563777549561,98845,73,98808,4195937,42.449663614750364,42.4,-0.04966361475036507
HU,middle,F,40,0.9991824392995975,98772,81,98732,4097129,41.48067266026809,41.4,-0.0806726602680925
HU,middle,F,41,0.9991104565337453,98691,88,98647,3998397,40.514302216007536,40.5,-0.014302216007536117
HU,middle,F,42,0.9990934624056037,98603,89,98558,3899750,39.550013691267,39.5,-0.050013691266997284
HU,middle,F,43,0.9990366966436628,98514,95,98466,3801192,38.585297521164506,38.6,0.01470247883549547
HU,middle,F,44,0.9987811032432855,98419,120,98359,3702726,37.62206484520265,37.6,-0.022064845202649508
HU,middle,F,45,0.9985419157689135,98299,144,98227,3604367,36.66738217072402,36.6,-0.06738217072401653
HU,middle,F,46,0.9983555438444934,98155,161,98074,3506140,35.720442157811625,35.7,-0.020442157811622508
HU,middle,F,47,0.9980012556792323,97994,196,97896,3408066,34.7783129579362,34.7,-0.0783129579361983
HU,middle,F,48,0.9974483850001539,97798,249,97674,3310170,33.84701118632283,33.8,-0.047011186322833964
HU,middle,F,49,0.9970083272645872,97549,292,97403,3212496,32.932126418517875,32.9,-0.03212641851787623
HU,middle,F,50,0.9968771223673705,97257,304,97105,3115093,32.02949916201405,32,-0.029499162014047897
HU,middle,F,51,0.9968081267993525,96953,309,96798,3017988,31.128361164688044,31.1,-0.02836116468804306
HU,middle,F,52,0.9965714969004364,96644,332,96478,2921190,30.226294441455238,30.2,-0.026294441455238626
HU,middle,F,53,0.9964515582058224,96312,341,96142,2824712,29.328764847578704,29.3,-0.028764847578703012
HU,middle,F,54,0.9962702232705274,95971,358,95792,2728570,28.431192756145087,28.4,-0.03119275614508865
HU,middle,F,55,0.9957847820601083,95613,403,95412,2632778,27.53577442398,27.5,-0.0357744239800013
HU,middle,F,56,0.9952764828699363,95210,450,94985,2537366,26.650204810419073,26.6,-0.05020481041907132
HU,middle,F,57,0.9948332357909219,94760,490,94515,2442381,25.774387927395527,25.7,-0.07438792739552724
HU,middle,F,58,0.9941765674428896,94270,549,93996,2347866,24.90576005091758,24.9,-0.0057600509175799175
HU,middle,F,59,0.9934079434290533,93721,618,93412,2253870,24.048719070432455,24,-0.048719070432454714
HU,middle,F,60,0.9926955041478378,93103,680,92763,2160458,23.205030987186234,23.2,-0.005030987186234626
HU,middle,F,61,0.9920069556890017,92423,738,92054,2067695,22.372082706685564,22.3,-0.07208270668556338
HU,middle,F,62,0.9912653733670137,91685,801,91284,1975641,21.54813764519823,21.5,-0.04813764519823138
HU,middle,F,63,0.9904589914001434,90884,867,90450,1884357,20.733649487258482,20.7,-0.033649487258482935
HU,middle,F,64,0.9895701049187882,90017,939,89548,1793907,19.92853572103047,19.9,-0.028535721030472416
HU,middle,F,65,0.9886097419013481,89078,1015,88570,1704359,19.133332584925572,19.1,-0.033332584925570785
HU,middle,F,66,0.9876823885952829,88063,1085,87520,1615789,18.348103062580197,18.3,-0.048103062580196365
HU,middle,F,67,0.9865890057721566,86978,1166,86395,1528269,17.570753523879603,17.5,-0.07075352387960265
HU,middle,F,68,0.9854110512398147,85812,1252,85186,1441874,16.80270824593297,16.8,-0.0027082459329683672
HU,middle,F,69,0.9844134718660439,84560,1318,83901,1356688,16.044087038789026,16,-0.04408703878902642
HU,middle,F,70,0.9838560693770502,83242,1344,82570,1272787,15.29020206145936,15.2,-0.09020206145935994
HU,middle,F,71,0.9828604691797972,81898,1403,81196,1190217,14.532918996800898,14.5,-0.03291899680089827
HU,middle,F,72,0.9806046001303125,80495,1562,79714,1109021,13.777514131312504,13.8,0.02248586868749669
HU,middle,F,73,0.9790876318179126,78933,1650,78108,1029307,13.040261994349638,13,-0.040261994349638286
HU,middle,F,74,0.9762118466419158,77283,1839,76364,951199,12.30799787792917,12.3,-0.00799787792916895
HU,middle,F,75,0.9717822732851517,75444,2129,74380,874835,11.595819415725572,11.5,-0.09581941572557184
HU,middle,F,76,0.9680500095961586,73315,2342,72144,800455,10.918024960785651,10.8,-0.11802496078565028
HU,middle,F,77,0.962396799362343,70973,2669,69638,728311,10.261803784537783,10.2,-0.06180378453778346
HU,middle,F,78,0.9558431304014546,68304,3016,66796,658673,9.643256617474819,9.6,-0.04325661747481924
HU,middle,F,79,0.9494889601528751,65288,3298,63639,591877,9.065632275456439,9,-0.0656322754564389
HU,middle,F,80,0.9425489321871756,61990,3561,60210,528238,8.521342151959994,8.5,-0.02134215195999367
HU,middle,F,81,0.9349513005404875,58429,3801,56528,468028,8.010200414177891,7.9,-0.11020041417789095
HU,middle,F,82,0.9267202787001194,54628,4003,52626,411500,7.5327670791535475,7.5,-0.032767079153547485
HU,middle,F,83,0.9178427757260598,50625,4159,48546,358874,7.08886913580247,7,-0.08886913580246958
HU,middle,F,84,0.9082826093324501,46466,4262,44335,310328,6.678603710239745,6.6,-0.07860371023974544
HU,middle,F,85,0,42204,42204,265993,265993,6.302554260259691,6.2,-0.10255426025969072
HU,lower,F,0,0.9994472315,100000,55,99972,7714937,77.14937,77,-0.14937000000000467
HU,lower,F,1,0.9995271634308389,99945,48,99921,7614965,76.1915553554455,76.3,0.10844464455449554
HU,lower,F,2,0.9996241659409152,99897,37,99878,7515044,75.22792476250538,75.3,0.07207523749461586
HU,lower,F,3,0.9997009104376142,99860,30,99845,7415166,74.25561786501102,74.3,0.044382134988978805
HU,lower,F,4,0.9997490209704254,99830,25,99818,7315321,73.27778222979065,73.3,0.022217770209351784
HU,lower,F,5,0.9998895704606866,99805,11,99800,7215503,72.29600721406743,72.3,0.003992785932567244
HU,lower,F,6,0.9999666452291642,99794,3,99792,7115703,71.30391606709823,71.3,-0.003916067098231224
HU,lower,F,7,0.9999514515630826,99791,5,99788,7015911,70.30604964375544,70.3,-0.0060496437554462545
HU,lower,F,8,0.9997655839896842,99786,24,99774,6916123,69.30955244222636,69.3,-0.009552442226365088
HU,lower,F,9,0.9997371406787283,99762,26,99749,6816349,68.32610613259558,68.3,-0.026106132595586473
HU,lower,F,10,0.9997344223766835,99736,26,99723,6716600,67.34378759926206,67.3,-0.04378759926206044
HU,lower,F,11,0.9996875999061977,99710,31,99694,6616877,66.36121753083944,66.4,0.038782469160565824
HU,lower,F,12,0.9997613007055453,99679,24,99667,6517183,65.38170527392931,65.4,0.01829472607069249
HU,lower,F,13,0.9999150316541398,99655,9,99650,6417516,64.39733079122975,64.4,0.0026692087702571143
HU,lower,F,14,0.9999676126250038,99646,3,99644,6317866,63.40310699877566,63.4,-0.003106998775663783
HU,lower,F,15,0.9999876913660387,99643,1,99642,6218222,62.40500587095932,62.4,-0.005005870959323033
HU,lower,F,16,0.9999807775668605,99642,2,99641,6118580,61.405632163144055,61.4,-0.00563216314405679
HU,lower,F,17,0.9999735575396421,99640,3,99638,6018939,60.40685467683661,60.4,-0.006854676836610452
HU,lower,F,18,0.9999028292493659,99637,9,99632,5919301,59.40866344831739,59.4,-0.008663448317392408
HU,lower,F,19,0.9996847519335066,99628,32,99612,5819669,58.41399004295981,58.4,-0.013990042959811433
HU,lower,F,20,0.9995811911417881,99596,42,99575,5720057,57.432597694686535,57.4,-0.03259769468653673
HU,lower,F,21,0.9994314480231067,99554,56,99526,5620482,56.456616509632966,56.4,-0.05661650963296694
HU,lower,F,22,0.999281177480061,99498,72,99462,5520956,55.48811031377515,55.5,0.011889686224847651
HU,lower,F,23,0.9992529177605242,99426,74,99389,5421494,54.527930320037015,54.5,-0.02793032003701512
HU,lower,F,24,0.9992208422074756,99352,77,99314,5322105,53.568171752959174,53.6,0.03182824704082776
HU,lower,F,25,0.9991551333495905,99275,84,99233,5222791,52.609327625283306,52.6,-0.009327625283304997
HU,lower,F,26,0.9991761350735613,99191,82,99150,5123558,51.65345646278392,51.6,-0.053456462783920244
HU,lower,F,27,0.9992429133544949,99109,75,99072,5024408,50.69577939440414,50.7,0.004220605595861571
HU,lower,F,28,0.9992486100080208,99034,74,98997,4925336,49.73378839590443,49.7,-0.0337883959044305
HU,lower,F,29,0.9991814348050665,98960,81,98920,4826339,48.77060428455942,48.8,0.02939571544057884
HU,lower,F,30,0.9991582213171724,98879,84,98837,4727419,47.810141688326134,47.8,-0.010141688326136489
HU,lower,F,31,0.9990863740948268,98795,90,98750,4628582,46.8503669214029,46.8,-0.05036692140290455
HU,lower,F,32,0.9989111294481983,98705,107,98652,4529832,45.89262955270756,45.9,0.007370447292437632
HU,lower,F,33,0.9988038550021253,98598,118,98539,4431180,44.94188523093775,44.9,-0.04188523093775132
HU,lower,F,34,0.9987312723412176,98480,125,98418,4332641,43.99513606823721,44,0.004863931762791651
HU,lower,F,35,0.998660900465397,98355,132,98289,4234223,43.050409231864165,43,-0.05040923186416535
HU,lower,F,36,0.9985641657677397,98223,141,98152,4135934,42.107591908208875,42.1,-0.0075919082088731216
HU,lower,F,37,0.9985663657768672,98082,141,98012,4037782,41.16741094186497,41.2,0.03258905813503077
HU,lower,F,38,0.9985231624140123,97941,144,97869,3939770,40.22595235907332,40.2,-0.02595235907331528
HU,lower,F,39,0.9982434218528952,97797,172,97711,3841901,39.28444635316012,39.3,0.015553646839876478
HU,lower,F,40,0.9980336191293628,97625,192,97529,3744190,38.35277848911652,38.3,-0.05277848911651972
HU,lower,F,41,0.9977532105795324,97433,219,97324,3646661,37.427370603388994,37.4,-0.027370603388995107
HU,lower,F,42,0.9972151755304638,97214,271,97078,3549337,36.510554035427,36.5,-0.010554035426999064
HU,lower,F,43,0.9968128925950739,96943,309,96788,3452259,35.611225152924916,35.6,-0.011225152924914994
HU,lower,F,44,0.9965240614675003,96634,335,96466,3355471,34.723503114845705,34.7,-0.023503114845702555
HU,lower,F,45,0.9962943369480834,96299,357,96120,3259005,33.8425632664929,33.8,-0.04256326649290543
HU,lower,F,46,0.9959704245634096,95942,387,95748,3162885,32.966636092639305,33,0.03336390736069461
HU,lower,F,47,0.9955305326530823,95555,427,95342,3067137,32.098131965883525,32.1,0.0018680341164767356
HU,lower,F,48,0.995219830804278,95128,455,94900,2971795,31.239960894794383,31.2,-0.03996089479438325
HU,lower,F,49,0.9948501173633478,94673,487,94430,2876895,30.387702935367,30.4,0.012297064632999621
HU,lower,F,50,0.994046464842869,94186,561,93906,2782465,29.54223557641263,29.5,-0.04223557641262943
HU,lower,F,51,0.9931294534103502,93625,643,93304,2688559,28.716251001335113,28.7,-0.016251001335113813
HU,lower,F,52,0.9923436147604427,92982,712,92626,2595255,27.91136994256953,27.9,-0.011369942569530167
HU,lower,F,53,0.991341794839849,92270,799,91870,2502629,27.12288934648315,27.1,-0.02288934648314722
HU,lower,F,54,0.9903571335258101,91471,882,91030,2410759,26.355445988346034,26.3,-0.055445988346033204
HU,lower,F,55,0.9896407427684429,90589,939,90120,2319729,25.607181887425625,25.6,-0.007181887425623756
HU,lower,F,56,0.9886962724054675,89650,1013,89144,2229609,24.87015058561071,24.9,0.029849414389289564
HU,lower,F,57,0.9877102684395267,88637,1089,88092,2140465,24.148662522422917,24.1,-0.0486625224229158
HU,lower,F,58,0.9873331780289807,87548,1109,86994,2052373,23.44283136108192,23.4,-0.04283136108192309
HU,lower,F,59,0.9869515989284411,86439,1128,85875,1965379,22.737178819745715,22.7,-0.037178819745715685
HU,lower,F,60,0.986281552318973,85311,1170,84726,1879504,22.03120347903553,22.1,0.06879652096447231
HU,lower,F,61,0.9858572295799074,84141,1190,83546,1794778,21.330599826481738,21.3,-0.03059982648173687
HU,lower,F,62,0.9855102899526573,82951,1202,82350,1711232,20.629431833250955,20.6,-0.029431833250953332
HU,lower,F,63,0.9849734860309394,81749,1229,81134,1628882,19.925405815361657,19.9,-0.025405815361658313
HU,lower,F,64,0.9842160791987167,80520,1271,79884,1547748,19.221907600596126,19.2,-0.021907600596126287
HU,lower,F,65,0.9834850770908485,79249,1308,78595,1467864,18.522176935986575,18.5,-0.02217693598657533
HU,lower,F,66,0.983001413919146,77941,1325,77278,1389269,17.824623753865104,17.8,-0.024623753865103737
HU,lower,F,67,0.9827380186975806,76616,1323,75954,1311991,17.12424297796805,17.1,-0.024242977968047086
HU,lower,F,68,0.9822123054708038,75293,1339,74624,1236037,16.416360086595034,16.4,-0.01636008659503574
HU,lower,F,69,0.9811845844404335,73954,1392,73258,1161413,15.704532547259108,15.7,-0.004532547259108455
HU,lower,F,70,0.9805423141421289,72562,1412,71856,1088155,14.996210137537554,15,0.0037898624624457256
HU,lower,F,71,0.9797659080303219,71150,1439,70430,1016299,14.28389318341532,14.3,0.016106816584681383
HU,lower,F,72,0.9774872357708467,69711,1570,68926,945869,13.56843252858229,13.5,-0.06843252858229043
HU,lower,F,73,0.9755467376680874,68141,1666,67308,876943,12.869535228423416,12.8,-0.06953522842341542
HU,lower,F,74,0.9728588517828058,66475,1804,65573,809635,12.179541180895074,12.2,0.020458819104925752
HU,lower,F,75,0.9690485948154844,64671,2002,63670,744062,11.50534242550757,11.5,-0.005342425507569359
HU,lower,F,76,0.96561264665957,62669,2155,61592,680392,10.856914902104709,10.8,-0.056914902104708176
HU,lower,F,77,0.9605843665442598,60514,2385,59322,618800,10.225732888257262,10.2,-0.025732888257262942
HU,lower,F,78,0.9550314217872278,58129,2614,56822,559478,9.624765607528085,9.6,-0.0247656075280851
HU,lower,F,79,0.9492518982059097,55515,2817,54106,502656,9.054417724939206,9,-0.05441772493920638
HU,lower,F,80,0.9426535178135478,52698,3022,51187,448550,8.511708224221033,8.5,-0.011708224221033348
HU,lower,F,81,0.9357118762317101,49676,3194,48079,397363,7.999094129962155,7.9,-0.09909412996215483
HU,lower,F,82,0.9279931200763134,46482,3347,44808,349284,7.514392668129599,7.5,-0.014392668129598718
HU,lower,F,83,0.9195000781174701,43135,3472,41399,304476,7.058676248985742,7,-0.05867624898574242
HU,lower,F,84,0.9103830489796,39663,3555,37886,263077,6.632806393868341,6.6,-0.03280639386834139
HU,lower,F,85,0,36108,36108,225191,225191,6.236595768250803,6.2,-0.036595768250802685
PL,higher,F,0,0.9990810388,100000,92,99954,8311757,83.11757,83,-0.11757000000000062
PL,higher,F,1,0.9992104845659493,99908,79,99868,8211803,82.1936481563038,82.3,0.10635184369620276
PL,higher,F,2,0.9993555943154834,99829,64,99797,8111935,81.25830169589999,81.3,0.04169830410000941
PL,higher,F,3,0.9994865580691137,99765,51,99740,8012138,80.3101087555756,80.3,-0.01010875557560098
PL,higher,F,4,0.9995955272768516,99714,41,99694,7912398,79.35092364161503,79.4,0.04907635838497981
PL,higher,F,5,0.9997756911715023,99673,22,99662,7812704,78.38335356616135,78.4,0.016646433838658936
PL,higher,F,6,0.9999493794249904,99651,5,99648,7713042,77.40054791221363,77.4,-5.479122136193837e-4
PL,higher,F,7,0.9999791710524931,99646,2,99645,7613394,76.40441161712462,76.4,-0.004411617124617351
PL,higher,F,8,0.9999634878673987,99644,4,99642,7513749,75.40593512905946,75.4,-0.005935129059452038
PL,higher,F,9,0.9999675274913024,99640,3,99638,7414107,74.4089421918908,74.4,-0.008942191890795925
PL,higher,F,10,0.9999530449062438,99637,5,99634,7314469,73.41117255637965,73.4,-0.011172556379648313
PL,higher,F,11,0.9999718571760207,99632,2,99631,7214835,72.41483659868315,72.4,-0.014836598683146462
PL,higher,F,12,0.9999828420127093,99630,2,99629,7115204,71.41628023687645,71.4,-0.016280236876440313
PL,higher,F,13,0.9999118459874964,99628,9,99624,7015575,70.41770385835308,70.4,-0.017703858353073088
PL,higher,F,14,0.9998628468653491,99619,14,99612,6915951,69.42401549905138,69.4,-0.024015499051373013
PL,higher,F,15,0.9998272045639202,99605,17,99596,6816339,68.43370312735304,68.4,-0.03370312735303571
PL,higher,F,16,0.9997359874359836,99588,26,99575,6716743,67.44530465517934,67.4,-0.04530465517933635
PL,higher,F,17,0.9996654338877782,99562,33,99546,6617168,66.46278700709105,66.4,-0.06278700709104612
PL,higher,F,18,0.9997280227271144,99529,28,99515,6517622,65.48465271428428,65.5,0.01534728571571975
PL,higher,F,19,0.9997876084586115,99501,21,99490,6418107,64.50293966894804,64.5,-0.0029396689480449822
PL,higher,F,20,0.9998257197246321,99480,17,99472,6318617,63.516455568958584,63.5,-0.01645556895858391
PL,higher,F,21,0.9999806627583397,99463,2,99462,6219145,62.52722117772438,62.5,-0.027221177724378265
PL,higher,F,22,0.9999512033021498,99461,5,99458,6119683,61.52846844491811,61.5,-0.028468444918111402
PL,higher,F,23,0.9999607894840018,99456,4,99454,6020225,60.53154158622909,60.5,-0.03154158622908909
PL,higher,F,24,0.9999841476800266,99452,1,99452,5920771,59.53395607931464,59.5,-0.03395607931464184
PL,higher,F,25,0.999971383220487,99451,3,99450,5821319,58.534544650129206,58.5,-0.034544650129205934
PL,higher,F,26,0.9998857884351753,99448,11,99442,5721869,57.53629032258065,57.5,-0.03629032258064768
PL,higher,F,27,0.9997292378622233,99437,27,99424,5622427,56.54260486539216,56.5,-0.04260486539215691
PL,higher,F,28,0.9996359969837774,99410,37,99392,5523003,55.55782114475405,55.5,-0.05782114475405109
PL,higher,F,29,0.9996738368609898,99373,32,99357,5423611,54.57831604158071,54.5,-0.07831604158071315
PL,higher,F,30,0.9997294923042477,99341,27,99328,5324254,53.59573589957822,53.6,0.004264100421778494
PL,higher,F,31,0.9997196876665362,99314,28,99300,5224926,52.610165736955516,52.6,-0.010165736955514149
PL,higher,F,32,0.9997730825056818,99286,22,99275,5125626,51.6248615111899,51.6,-0.0248615111898971
PL,higher,F,33,0.9998130384463775,99264,19,99254,5026351,50.63619237588652,50.6,-0.03619237588652169
PL,higher,F,34,0.9997455028026692,99245,25,99232,4927097,49.64579575797269,49.6,-0.045795757972690865
PL,higher,F,35,0.999671458044749,99220,33,99204,4827865,48.65818383390445,48.6,-0.05818383390445092
PL,higher,F,36,0.9996065504841296,99187,39,99168,4728661,47.67420125621301,47.6,-0.07420125621300855
PL,higher,F,37,0.9994641259639309,99148,53,99122,4629493,46.692752249162865,46.7,0.007247750837137801
PL,higher,F,38,0.9993569951362312,99095,64,99063,4530371,45.71745294919017,45.7,-0.017452949190165157
PL,higher,F,39,0.9993302443372408,99031,66,98998,4431308,44.74667528349708,44.7,-0.0466752834970805
PL,higher,F,40,0.9993453700356562,98965,65,98932,4332310,43.77618349921689,43.7,-0.0761834992168886
PL,higher,F,41,0.999299946441093,98900,69,98866,4233378,42.804630940343785,42.8,-0.004630940343787415
PL,higher,F,42,0.9992308816848923,98831,76,98793,4134512,41.834161346136334,41.8,-0.03416134613633659
PL,higher,F,43,0.9991674028252368,98755,82,98714,4035719,40.86597134322313,40.8,-0.0659713432231328
PL,higher,F,44,0.9990742721028463,98673,91,98628,3937005,39.899516585084065,39.9,4.8341491593362207e-4
PL,higher,F,45,0.9990115902996671,98582,98,98533,3838377,38.93588078959648,38.9,-0.035880789596483
PL,higher,F,46,0.9989484247906546,98484,103,98432,3739844,37.97412777710085,37.9,-0.07412777710084839
PL,higher,F,47,0.99880213791092,98381,118,98322,3641412,37.01336640204918,37,-0.013366402049179271
PL,higher,F,48,0.9986610820259876,98263,132,98197,3543090,36.05721380377151,36,-0.05721380377151064
PL,higher,F,49,0.998518261358346,98131,145,98058,3444893,35.10504325850139,35.1,-0.005043258501387982
PL,higher,F,50,0.9982695387215541,97986,170,97901,3346835,34.15625701630845,34.1,-0.05625701630845015
PL,higher,F,51,0.9979196120744849,97816,203,97714,3248934,33.21475014312587,33.2,-0.014750143125866089
PL,higher,F,52,0.9977279344263903,97613,222,97502,3151220,32.282790202124716,32.2,-0.08279020212471266
PL,higher,F,53,0.9976774590319097,97391,226,97278,3053718,31.35523816369069,31.3,-0.05523816369068868
PL,higher,F,54,0.9974942560347972,97165,244,97043,2956440,30.42700560901559,30.4,-0.02700560901559257
PL,higher,F,55,0.9971826609308183,96921,273,96784,2859397,29.502347272520918,29.5,-0.0023472725209181533
PL,higher,F,56,0.9970354821335095,96648,286,96505,2762613,28.58427489446238,28.6,0.015725105537622852
PL,higher,F,57,0.9968347295825913,96362,305,96210,2666108,27.667628318216725,27.6,-0.06762831821672322
PL,higher,F,58,0.9961283725518072,96057,372,95871,2569898,26.753885713690828,26.7,-0.053885713690828396
PL,higher,F,59,0.9951416217386387,95685,465,95452,2474027,25.855954433819303,25.8,-0.055954433819302096
PL,higher,F,60,0.9943691722789598,95220,536,94952,2378575,24.97978365889519,24.9,-0.07978365889519168
PL,higher,F,61,0.9938092600317283,94684,586,94391,2283623,24.118362130877443,24.1,-0.018362130877441984
PL,higher,F,62,0.9929066882421851,94098,668,93764,2189232,23.26544666199069,23.2,-0.06544666199069127
PL,higher,F,63,0.9923240756762054,93430,717,93072,2095468,22.42821363587713,22.4,-0.02821363587712966
PL,higher,F,64,0.9925574135356379,92713,690,92368,2002396,21.597791032541284,21.6,0.002208967458717126
PL,higher,F,65,0.9922282957662679,92023,715,91666,1910028,20.755984916814274,20.7,-0.055984916814274754
PL,higher,F,66,0.9910711259751948,91308,816,90900,1818362,19.914596749463353,19.9,-0.014596749463354541
PL,higher,F,67,0.9899558012797487,90492,908,90038,1727462,19.089665384785395,19.1,0.010334615214606657
PL,higher,F,68,0.9889585541902617,89584,990,89089,1637424,18.278085372387928,18.2,-0.07808537238792823
PL,higher,F,69,0.9870761087321935,88594,1145,88022,1548335,17.476747861028965,17.4,-0.07674786102896647
PL,higher,F,70,0.9844511342306571,87449,1359,86770,1460313,16.69902457432332,16.6,-0.09902457432331957
PL,higher,F,71,0.9822160216985882,86090,1531,85324,1373543,15.954733418515508,15.9,-0.05473341851550728
PL,higher,F,72,0.9807885125138742,84559,1625,83746,1288219,15.234558119183056,15.2,-0.034558119183056846
PL,higher,F,73,0.9792584888889471,82934,1720,82074,1204473,14.523271517109992,14.5,-0.023271517109991535
PL,higher,F,74,0.9772932473540847,81214,1844,80292,1122399,13.820264978944516,13.8,-0.020264978944515732
PL,higher,F,75,0.9761701397083786,79370,1891,78424,1042107,13.129734156482298,13.1,-0.0297341564822986
PL,higher,F,76,0.9743669093772642,77479,1987,76486,963683,12.437989648808063,12.4,-0.03798964880806288
PL,higher,F,77,0.9704889441928046,75492,2227,74378,887197,11.752198908493614,11.7,-0.05219890849361519
PL,higher,F,78,0.9662726443395365,73265,2471,72030,812819,11.094233262813075,11,-0.09423326281307531
PL,higher,F,79,0.9618829179404266,70794,2699,69444,740789,10.464008249286662,10.4,-0.06400824928666182
PL,higher,F,80,0.956499031144164,68095,2962,66614,671345,9.858947059255453,9.8,-0.05894705925545196
PL,higher,F,81,0.9511774358801145,65133,3180,63543,604731,9.284556215743171,9.2,-0.08455621574317185
PL,higher,F,82,0.9450797101456088,61953,3402,60252,541188,8.735460752505931,8.6,-0.13546075250593148
PL,higher,F,83,0.938215423670689,58551,3618,56742,480936,8.213967310549776,8.1,-0.11396731054977671
PL,higher,F,84,0.9308588822292907,54933,3798,53034,424194,7.722025012287696,7.7,-0.02202501228769549
PL,higher,F,85,0,51135,51135,371160,371160,7.258433558228219,7.2,-0.05843355822821916
PL,middle,F,0,0.9993232799999999,100000,68,99966,8172872,81.72872,81.6,-0.12872000000000128
PL,middle,F,1,0.9993995719783493,99932,60,99902,8072906,80.78399311531841,80.9,0.11600688468159603
PL,middle,F,2,0.9994823532988708,99872,51,99846,7973004,79.83222524831784,79.9,0.0677747516821654
PL,middle,F,3,0.9995599780204747,99821,44,99799,7873158,78.8727622444175,78.9,0.02723775558250452
PL,middle,F,4,0.9996302936604581,99777,37,99758,7773359,77.9073233310282,77.9,-0.007323331028189273
PL,middle,F,5,0.99974154484077,99740,26,99727,7673601,76.93604371365551,76.9,-0.036043713655502074
PL,middle,F,6,0.9998420325726007,99714,16,99706,7573874,75.95597408588563,75.9,-0.055974085885623026
PL,middle,F,7,0.9998545380209318,99698,14,99691,7474168,74.96808361250977,75,0.031916387490227294
PL,middle,F,8,0.9998151237913859,99684,19,99674,7374477,73.97854219333092,74,0.021457806669076263
PL,middle,F,9,0.9998486049634593,99665,15,99658,7274803,72.99255505944916,73,0.007444940550840329
PL,middle,F,10,0.9999681603458241,99650,3,99648,7175145,72.00346211741093,72,-0.003462117410933274
PL,middle,F,11,0.9999764884259605,99647,2,99646,7075497,71.00561983802824,71,-0.005619838028238178
PL,middle,F,12,0.9999704283318971,99645,3,99644,6975851,70.00703497415826,70,-0.007034974158258933
