Country,Edu,Sex,Age,px,lx,dx,Lx,Tx,ex.derived,ex.original,diff
IT,middle,M,67,0.9883185358913046,91723,1071,91188,1642817,17.910633101839235,17.9,-0.010633101839236048
IT,middle,M,68,0.9867678607260444,90652,1200,90052,1551629,17.116323964170675,17.1,-0.016323964170673833
IT,middle,M,69,0.9850532159669837,89452,1337,88784,1461577,16.339232213924788,16.3,-0.039232213924787374
IT,middle,M,70,0.9831832364276228,88115,1482,87374,1372793,15.579560801225671,15.5,-0.07956080122567144
IT,middle,M,71,0.9811675578566749,86633,1631,85818,1285419,14.837521498736047,14.8,-0.037521498736046155
IT,middle,M,72,0.9789749058009759,85002,1787,84108,1199601,14.112620879508718,14.1,-0.012620879508718374
IT,middle,M,73,0.9765308649427533,83215,1953,82238,1115493,13.404951030463257,13.4,-0.004951030463256956
IT,middle,M,74,0.9738811666831751,81262,2123,80200,1033255,12.71510669193473,12.7,-0.015106691934731131
IT,middle,M,75,0.9713589784269863,79139,2266,78006,953055,12.042798114709562,12,-0.042798114709562185
IT,middle,M,76,0.968401302375657,76873,2430,75658,875049,11.383047363833855,11.3,-0.08304736383385425
IT,middle,M,77,0.9643539083942209,74443,2653,73116,799391,10.738296414706554,10.7,-0.038296414706554316
IT,middle,M,78,0.9599125547009824,71790,2878,70351,726275,10.116659701908343,10.1,-0.01665970190834365
IT,middle,M,79,0.9550646971707635,68912,3097,67364,655924,9.5182841885303,9.5,-0.018284188530300227
IT,middle,M,80,0.9494440784186274,65815,3327,64152,588560,8.942642254805136,8.9,-0.04264225480513595
IT,middle,M,81,0.9435171733063681,62488,3529,60724,524408,8.392139290743822,8.3,-0.09213929074382143
IT,middle,M,82,0.9368774307812827,58959,3722,57098,463684,7.864516019606845,7.8,-0.06451601960684528
IT,middle,M,83,0.9294666888817987,55237,3896,53289,406586,7.360754566685374,7.3,-0.06075456668537438
IT,middle,M,84,0.9213262120275214,51341,4039,49322,353297,6.88138135213572,6.8,-0.08138135213572006
IT,middle,M,85,0,47302,47302,303975,303975,6.426261046044565,6.4,-0.026261046044564473
IT,lower,M,0,0.999417682,100000,58,99971,7947404,79.47404,79.4,-0.07403999999999655
IT,lower,M,1,0.9994783802514312,99942,52,99916,7847433,78.51987152548477,78.6,0.0801284745152202
IT,lower,M,2,0.9995435515479691,99890,46,99867,7747517,77.5604865351887,77.6,0.03951346481129292
IT,lower,M,3,0.9996075452359092,99844,39,99824,7647650,76.59598974400065,76.6,0.004010255999347123
IT,lower,M,4,0.9996681614431386,99805,33,99788,7547826,75.62573017383899,75.6,-0.02573017383899412
IT,lower,M,5,0.9997448046880165,99772,26,99759,7448038,74.65058332999239,74.6,-0.05058332999239212
IT,lower,M,6,0.999816291690648,99746,18,99737,7348279,73.66991157540151,73.7,0.030088424598488928
IT,lower,M,7,0.9998512942508573,99728,15,99720,7248542,72.68311808118081,72.7,0.016881918819194652
IT,lower,M,8,0.999893212250658,99713,11,99708,7148822,71.6939817275581,71.7,0.006018272441906447
IT,lower,M,9,0.9999353182556401,99702,6,99699,7049114,70.70183145774408,70.7,-0.0018314577440747826
IT,lower,M,10,0.9999534819062297,99696,5,99694,6949415,69.70605641149093,69.7,-0.006056411490931168
IT,lower,M,11,0.999975007653017,99691,2,99690,6849721,68.70952242429107,68.7,-0.009522424291063203
IT,lower,M,12,0.9999550223109162,99689,5,99686,6750031,67.71089087060759,67.7,-0.010890870607582315
IT,lower,M,13,0.9999331549457674,99684,6,99681,6650345,66.71426708398539,66.7,-0.014267083985387785
IT,lower,M,14,0.9998988338919059,99678,10,99673,6550664,65.71825277393206,65.7,-0.018252773932061928
IT,lower,M,15,0.9998240625996421,99668,18,99659,6450991,64.724796323795,64.7,-0.02479632379500174
IT,lower,M,16,0.9997639636807044,99650,23,99638,6351332,63.736397390868035,63.7,-0.036397390868032176
IT,lower,M,17,0.9997003354807424,99627,30,99612,6251694,62.75100123460508,62.7,-0.05100123460507433
IT,lower,M,18,0.9995646137257604,99597,44,99575,6152082,61.7697521009669,61.8,0.030247899033099657
IT,lower,M,19,0.9994097364341766,99553,58,99524,6052507,60.79683183831728,60.8,0.00316816168271572
IT,lower,M,20,0.9992885852160128,99495,71,99460,5952983,59.83198150660837,59.8,-0.03198150660837484
IT,lower,M,21,0.9991311854996517,99424,87,99380,5853523,58.87434623430963,58.8,-0.07434623430962972
IT,lower,M,22,0.9989844039325064,99337,100,99287,5754143,57.92547590525182,57.9,-0.02547590525182386
IT,lower,M,23,0.9989156221363643,99237,108,99183,5654856,56.98334290637565,57,0.01665709362435308
IT,lower,M,24,0.9988023549460944,99129,119,99070,5555673,56.04488091275005,56,-0.04488091275005246
IT,lower,M,25,0.998678393576141,99010,131,98944,5456603,55.111635188364815,55.1,-0.011635188364813587
IT,lower,M,26,0.9986922080253663,98879,129,98814,5357659,54.183992556559026,54.2,0.016007443440976488
IT,lower,M,27,0.9987162002546528,98750,127,98686,5258845,53.25412658227848,53.2,-0.054126582278478
IT,lower,M,28,0.9986851588685671,98623,129,98558,5160159,52.322064832746925,52.3,-0.02206483274692772
IT,lower,M,29,0.9987022819989972,98494,128,98430,5061601,51.389942534570636,51.4,0.010057465429362367
IT,lower,M,30,0.9987484498633203,98366,123,98304,4963171,50.456163715104815,50.4,-0.05616371510481599
IT,lower,M,31,0.998743019454827,98243,124,98181,4864867,49.51871380149222,49.5,-0.01871380149221835
IT,lower,M,32,0.9987410207282698,98119,123,98058,4766686,48.58066225705521,48.6,0.01933774294479207
IT,lower,M,33,0.998748857177416,97996,123,97934,4668628,47.641005755336955,47.6,-0.04100575533695405
IT,lower,M,34,0.9986898213489281,97873,128,97809,4570694,46.70025441132897,46.7,-2.544113289673078e-4
IT,lower,M,35,0.9985982387651527,97745,137,97676,4472885,45.76075502583252,45.7,-0.06075502583252046
IT,lower,M,36,0.9985634974734322,97608,140,97538,4375209,44.82428694369314,44.8,-0.02428694369314144
IT,lower,M,37,0.9985580078798457,97468,141,97398,4277671,43.88795296917963,43.9,0.012047030820369287
IT,lower,M,38,0.9985254507673659,97327,143,97256,4180273,42.950805018134744,42.9,-0.050805018134745694
IT,lower,M,39,0.9984738040910458,97184,149,97110,4083017,42.01326350016463,42,-0.013263500164633513
IT,lower,M,40,0.9985058097102405,97035,145,96962,3985907,41.07700314319575,41.1,0.02299685680424801
IT,lower,M,41,0.9984214701462947,96890,153,96814,3888945,40.13773351223036,40.1,-0.03773351223036059
IT,lower,M,42,0.9982510769665921,96737,169,96652,3792131,39.20041969463597,39.2,-4.19694635965584e-4
IT,lower,M,43,0.9981669864447593,96568,177,96480,3695479,38.26815301134952,38.2,-0.06815301134951568
IT,lower,M,44,0.9980014609794327,96391,193,96294,3598999,37.33750038904047,37.3,-0.03750038904047415
IT,lower,M,45,0.9978274235755651,96198,209,96094,3502705,36.41141187966486,36.4,-0.011411879664862568
IT,lower,M,46,0.9976397842889896,95989,226,95876,3406611,35.48959776641073,35.5,0.01040223358926795
IT,lower,M,47,0.9973520577556724,95763,254,95636,3310735,34.572172968683105,34.6,0.02782703131689601
IT,lower,M,48,0.9971022987087517,95509,276,95371,3215099,33.66278570605912,33.6,-0.06278570605911682
IT,lower,M,49,0.9968739541579039,95233,298,95084,3119728,32.75889660096815,32.7,-0.058896600968147084
IT,lower,M,50,0.9965046777774719,94935,332,94769,3024644,31.860156949491756,31.8,-0.06015694949175554
IT,lower,M,51,0.9960109042091959,94603,377,94414,2929875,30.970212361130198,31,0.02978763886980218
IT,lower,M,52,0.9956021638140167,94226,415,94018,2835461,30.09212956084308,30.1,0.007870439156921094
IT,lower,M,53,0.9952788236465491,93811,443,93590,2741443,29.22304420590336,29.2,-0.02304420590336065
IT,lower,M,54,0.9948965015294867,93368,476,93130,2647853,28.35932010967355,28.3,-0.05932010967354984
IT,lower,M,55,0.9944680487263062,92892,514,92635,2554723,27.50207768160875,27.5,-0.0020776816087497707
IT,lower,M,56,0.9939951589569918,92378,555,92100,2462088,26.652319816406504,26.6,-0.052319816406502184
IT,lower,M,57,0.9934808628759566,91823,598,91524,2369988,25.81039608812607,25.8,-0.010396088126068292
IT,lower,M,58,0.9929190610436975,91225,646,90902,2278464,24.976311318169362,25,0.023688681830638103
IT,lower,M,59,0.9923172558249931,90579,696,90231,2187562,24.15087382285077,24.1,-0.050873822850768136
IT,lower,M,60,0.9916894780873482,89883,747,89510,2097331,23.334011993369156,23.3,-0.03401199336915539
IT,lower,M,61,0.991030003661522,89136,800,88736,2007821,22.525365733261534,22.5,-0.025365733261534018
IT,lower,M,62,0.9902407262136627,88336,862,87905,1919085,21.72483472197066,21.7,-0.0248347219706595
IT,lower,M,63,0.9895085854719011,87474,918,87015,1831180,20.933991814710655,20.9,-0.0339918147106566
IT,lower,M,64,0.988858224965546,86556,964,86074,1744165,20.150711677988816,20.1,-0.05071167798881504
IT,lower,M,65,0.9880509176607867,85592,1023,85080,1658091,19.372032432937658,19.4,0.027967567062340493
IT,lower,M,66,0.9871436981432818,84569,1087,84026,1573011,18.600326360723198,18.6,-3.263607231964727e-4
IT,lower,M,67,0.9862874365299759,83482,1145,82910,1488985,17.836000574974246,17.8,-0.03600057497424558
IT,lower,M,68,0.985319915160093,82337,1208,81733,1406075,17.07707349065426,17,-0.07707349065426072
IT,lower,M,69,0.9839623725373023,81129,1301,80478,1324342,16.323903906124812,16.3,-0.023903906124811414
IT,lower,M,70,0.9826100754670093,79828,1389,79134,1243864,15.581800871874531,15.6,0.018199128125468533
IT,lower,M,71,0.9811584082075031,78439,1478,77700,1164730,14.848863448029679,14.8,-0.048863448029678125
IT,lower,M,72,0.9790508231224286,76961,1612,76155,1087030,14.124426657657775,14.1,-0.024426657657775408
IT,lower,M,73,0.9771050879556321,75349,1725,74486,1010875,13.415904656996112,13.4,-0.015904656996111655
IT,lower,M,74,0.9746068578542695,73624,1870,72689,936389,12.718529283929154,12.7,-0.01852928392915487
IT,lower,M,75,0.9714317905586901,71754,2049,70730,863700,12.036959612007694,12,-0.03695961200769382
IT,lower,M,76,0.9683411839823776,69705,2207,68602,792970,11.376084929345097,11.3,-0.0760849293450967
IT,lower,M,77,0.9643084478381077,67498,2409,66294,724368,10.731695753948266,10.7,-0.031695753948266514
IT,lower,M,78,0.9599087431014265,65089,2610,63784,658074,10.110371952249997,10.1,-0.010371952249997207
IT,lower,M,79,0.9550517207121026,62479,2808,61075,594290,9.511835976888234,9.5,-0.011835976888233901
IT,lower,M,80,0.9494387726218307,59671,3017,58162,533215,8.9359152687235,8.9,-0.035915268723499594
IT,lower,M,81,0.9435025479046941,56654,3201,55054,475053,8.385162565749992,8.3,-0.08516256574999126
IT,lower,M,82,0.9368609157193131,53453,3375,51766,419999,7.857351317980282,7.8,-0.05735131798028181
IT,lower,M,83,0.9294531781694146,50078,3533,48312,368233,7.353189025120812,7.3,-0.053189025120811806
IT,lower,M,84,0.9213118990894948,46545,3662,44714,319921,6.873369857127511,6.8,-0.07336985712751076
IT,lower,M,85,0,42883,42883,275207,275207,6.417624699764476,6.4,-0.017624699764475338
HU,higher,M,0,0.9991522058,100000,85,99958,7728399,77.28399,77.1,-0.18399000000000854
HU,higher,M,1,0.999257230984737,99915,74,99878,7628441,76.34930691087425,76.5,0.15069308912575252
HU,higher,M,2,0.9993740389635786,99841,62,99810,7528563,75.4055247844072,75.5,0.09447521559279437
HU,higher,M,3,0.9994782131947704,99779,53,99752,7428753,74.45206907265056,74.5,0.04793092734944082
HU,higher,M,4,0.9995659175542736,99726,43,99704,7329001,73.49137637125725,73.5,0.008623628742753908
HU,higher,M,5,0.9997314060802022,99683,27,99670,7229297,72.52286748994312,72.5,-0.022867489943124042
HU,higher,M,6,0.9998807977008383,99656,11,99650,7129627,71.54237577265795,71.5,-0.04237577265794812
HU,higher,M,7,0.9998665894306289,99645,14,99638,7029977,70.55022329268904,70.5,-0.05022329268904002
HU,higher,M,8,0.9997502862814517,99631,25,99618,6930339,69.56006664592346,69.6,0.03993335407653831
HU,higher,M,9,0.999769466962875,99606,23,99594,6830721,68.57740497560388,68.6,0.02259502439611083
HU,higher,M,10,0.9999290765103587,99583,7,99580,6731127,67.5931333661368,67.6,0.00686663386319708
HU,higher,M,11,0.9999566961498714,99576,4,99574,6631547,66.5978448622158,66.6,0.0021551377842001784
HU,higher,M,12,0.999943576302967,99572,6,99569,6531973,65.60050014060178,65.6,-5.001406017868248e-4
HU,higher,M,13,0.9998651979651922,99566,13,99560,6432404,64.60442319667357,64.6,-0.004423196673570828
HU,higher,M,14,0.9998406749431209,99553,16,99545,6332844,63.61278916757908,63.6,-0.01278916757907922
HU,higher,M,15,0.999765267103471,99537,23,99526,6233299,62.622934185277835,62.6,-0.022934185277833308
HU,higher,M,16,0.9996089429982113,99514,39,99494,6133773,61.63728721586912,61.6,-0.03728721586912087
HU,higher,M,17,0.9995010796310035,99475,50,99450,6034279,60.6612616235235,60.7,0.03873837647650191
HU,higher,M,18,0.9995402631506306,99425,46,99402,5934829,59.69151621825497,59.7,0.008483781745034946
HU,higher,M,19,0.9995428111184176,99379,45,99356,5835427,58.71891445878908,58.7,-0.018914458789076605
HU,higher,M,20,0.9995783333585568,99334,42,99313,5736071,57.745293655747275,57.7,-0.04529365574727251
HU,higher,M,21,0.9997601726864684,99292,24,99280,5636758,56.7695081174717,56.8,0.030491882528295378
HU,higher,M,22,0.9998459253958137,99268,15,99260,5537478,55.78311238264093,55.8,0.01688761735906752
HU,higher,M,23,0.9998298170079513,99253,17,99244,5438218,54.79147229806656,54.8,0.008527701933438436
HU,higher,M,24,0.9998355495498951,99236,16,99228,5338974,53.80077794348825,53.8,-7.779434882522196e-4
HU,higher,M,25,0.9998723911382856,99220,13,99214,5239746,52.809373110260026,52.8,-0.009373110260028739
HU,higher,M,26,0.999811862594104,99207,18,99198,5140532,51.816222645579444,51.8,-0.01622264557944675
HU,higher,M,27,0.9996796063293687,99189,32,99173,5041334,50.82553508957646,50.8,-0.025535089576464998
HU,higher,M,28,0.9996108277196046,99157,39,99138,4942161,49.841776173139564,49.8,-0.04177617313956716
HU,higher,M,29,0.9996478868517252,99118,35,99100,4843023,48.86118565749914,48.9,0.03881434250085647
HU,higher,M,30,0.9997352484592011,99083,26,99070,4743923,47.87827377047526,47.9,0.021726229524738017
HU,higher,M,31,0.9997248043207961,99057,27,99044,4644853,46.890709389543396,46.9,0.009290610456602622
HU,higher,M,32,0.9997216419189513,99030,28,99016,4545809,45.903352519438556,45.9,-0.003352519438557522
HU,higher,M,33,0.999749679148587,99002,25,98990,4446793,44.91619361225026,44.9,-0.01619361225026239
HU,higher,M,34,0.9996934383940668,98977,30,98962,4347803,43.92740737747153,43.9,-0.027407377471533323
HU,higher,M,35,0.9995866773399761,98947,41,98926,4248841,42.940574246819004,42.9,-0.040574246819005566
HU,higher,M,36,0.9995226218371686,98906,47,98882,4149915,41.95817240612298,42,0.04182759387701651
HU,higher,M,37,0.99952186136256,98859,47,98836,4051033,40.9778876986415,41,0.022112301358497177
HU,higher,M,38,0.9994934988151484,98812,50,98787,3952197,39.99713597538761,40,0.002864024612392768
HU,higher,M,39,0.9993765230222931,98762,62,98731,3853410,39.017132095340315,39,-0.017132095340315345
HU,higher,M,40,0.9993627219050139,98700,63,98668,3754679,38.041327254305976,38,-0.04132725430597617
HU,higher,M,41,0.999208905272408,98637,78,98598,3656011,37.06531017772235,37.1,0.03468982227764883
HU,higher,M,42,0.9988616034668256,98559,112,98503,3557413,36.09424811534208,36.1,0.005751884657918538
HU,higher,M,43,0.9986408551963653,98447,134,98380,3458910,35.134742551829916,35.1,-0.0347425518299147
HU,higher,M,44,0.9984171460997175,98313,155,98236,3360530,34.1819494878602,34.2,0.018050512139801356
HU,higher,M,45,0.9981760180557058,98158,180,98068,3262294,33.235131115140895,33.2,-0.03513111514089218
HU,higher,M,46,0.9979080555853826,97978,205,97876,3164226,32.29527036681704,32.3,0.004729633182954274
HU,higher,M,47,0.9976220701503452,97773,232,97657,3066350,31.36193018522496,31.4,0.03806981477503868
HU,higher,M,48,0.9973100923640384,97541,262,97410,2968693,30.435334884817667,30.4,-0.035334884817668666
HU,higher,M,49,0.9970054127036245,97279,292,97133,2871283,29.515959251225855,29.5,-0.015959251225854842
HU,higher,M,50,0.9967340932897714,96987,316,96829,2774150,28.60331797044965,28.6,-0.0033179704496468787
HU,higher,M,51,0.9964445325366214,96671,344,96499,2677321,27.695182629744185,27.7,0.004817370255814524
HU,higher,M,52,0.9960977714303128,96327,376,96139,2580822,26.7923012239559,26.8,0.0076987760441014075
HU,higher,M,53,0.9957670315921809,95951,406,95748,2484683,25.895331992371105,25.9,0.004668007628893633
HU,higher,M,54,0.9954141496032458,95545,438,95326,2388935,25.00324454445549,25,-0.0032445444554909386
HU,higher,M,55,0.9949738346680305,95107,478,94868,2293609,24.116090298295603,24.1,-0.016090298295601713
HU,higher,M,56,0.9945763130503653,94629,514,94372,2198741,23.235382388062856,23.2,-0.03538238806285676
HU,higher,M,57,0.9941083948963229,94115,554,93838,2104369,22.359549487329332,22.4,0.04045051267066668
HU,higher,M,58,0.9933496990368668,93561,622,93250,2010531,21.48898579536345,21.5,0.011014204636548897
HU,higher,M,59,0.9924820843057814,92939,699,92590,1917281,20.629455879663006,20.6,-0.029455879663004225
HU,higher,M,60,0.9916783891086542,92240,768,91856,1824691,19.781992627927146,19.8,0.018007372072855077
HU,higher,M,61,0.9908092240739657,91472,840,91052,1732835,18.943884467377995,18.9,-0.04388446737799612
HU,higher,M,62,0.9897467270210187,90632,930,90167,1641783,18.11482699267367,18.1,-0.014826992673668826
HU,higher,M,63,0.9887401548021507,89702,1010,89197,1551616,17.297451561838088,17.3,0.0025484381619129692
HU,higher,M,64,0.988865521657338,88692,987,88198,1462419,16.488736300906506,16.5,0.011263699093493784
HU,higher,M,65,0.98830413706876,87705,1026,87192,1374221,15.668673393763184,15.7,0.03132660623681538
HU,higher,M,66,0.9850265254857263,86679,1298,86030,1287029,14.848221599233955,14.9,0.051778400766044896
HU,higher,M,67,0.9817066855592584,85381,1562,84600,1200999,14.066349656246706,14.1,0.03365034375329401
HU,higher,M,68,0.9788924401374764,83819,1769,82934,1116399,13.319163912716688,13.3,-0.019163912716686937
HU,higher,M,69,0.973566395947437,82050,2169,80966,1033465,12.595551492992078,12.5,-0.09555149299207777
HU,higher,M,70,0.9659352333967856,79881,2721,78520,952499,11.923974411937758,11.8,-0.12397441193775727
HU,higher,M,71,0.9595113222856089,77160,3124,75598,873979,11.326840331778124,11.3,-0.026840331778123172
HU,higher,M,72,0.9558687229817859,74036,3267,72402,798381,10.78368631476579,10.8,0.01631368523421095
HU,higher,M,73,0.9508055554249015,70769,3482,69028,725979,10.258432364453363,10.3,0.041567635546638115
HU,higher,M,74,0.946317222228642,67287,3612,65481,656951,9.763416410302138,9.8,0.03658358969786235
HU,higher,M,75,0.944701621379385,63675,3521,61914,591470,9.28888888888889,9.3,0.011111111111111072
HU,higher,M,76,0.9405171343941129,60154,3578,58365,529556,8.803338098879543,8.8,-0.003338098879542173
HU,higher,M,77,0.9346673729601808,56576,3696,54728,471191,8.328460831447964,8.3,-0.02846083144796374
HU,higher,M,78,0.9283479216380097,52880,3789,50986,416463,7.875624054462935,7.9,0.02437594553706557
HU,higher,M,79,0.9217756337956738,49091,3840,47171,365477,7.444888065022102,7.4,-0.04488806502210174
HU,higher,M,80,0.9143785571821192,45251,3875,43314,318306,7.034231287706349,7,-0.034231287706348645
HU,higher,M,81,0.9067537326526839,41376,3858,39447,274992,6.646171693735499,6.6,-0.04617169373549945
HU,higher,M,82,0.8983848701898304,37518,3812,35612,235545,6.278186470494163,6.3,0.02181352950583726
HU,higher,M,83,0.8893264113798486,33706,3731,31840,199933,5.931673885955023,5.9,-0.03167388595502274
HU,higher,M,84,0.879811154402514,29975,3602,28174,168093,5.607773144286906,5.6,-0.007773144286906231
HU,higher,M,85,0,26373,26373,139919,139919,5.305388086300383,5.3,-0.005388086300382788
HU,middle,M,0,0.998922303,100000,108,99946,7292836,72.92836,72.8,-0.1283600000000007
HU,middle,M,1,0.9990828572980617,99892,91,99846,7192890,72.00666720057663,72.1,0.09333279942336503
HU,middle,M,2,0.9992647791790102,99801,74,99764,7093044,71.07187302732437,71.1,0.02812697267562214
HU,middle,M,3,0.9994259423969227,99727,57,99698,6993280,70.12423917294213,70.2,0.07576082705787712
HU,middle,M,4,0.9995564393062416,99670,44,99648,6893582,69.16406140262868,69.2,0.03593859737132732
HU,middle,M,5,0.9998000578776094,99626,20,99616,6793934,68.1943870074077,68.2,0.005612992592304522
HU,middle,M,6,0.9999590204215242,99606,4,99604,6694318,67.207979438989625,67.2,-0.007979438989622167
HU,middle,M,7,0.9999860562104632,99602,2,99601,6594714,66.21065842051364,66.2,-0.010658420513635747
HU,middle,M,8,0.9999630810391114,99600,3,99598,6495113,65.21197791164658,65.2,-0.011977911646582129
HU,middle,M,9,0.9999830944318389,99597,2,99596,6395515,64.2139321465506,64.2,-0.013932146550601487
HU,middle,M,10,0.9999069723656222,99595,9,99590,6295919,63.215211607008385,63.2,-0.015211607008382089
HU,middle,M,11,0.9998558383312129,99586,15,99578,6196329,62.22088446167132,62.2,-0.02088446167131508
HU,middle,M,12,0.9998088951399837,99571,19,99562,6096751,61.23018750439385,61.2,-0.030187504393843767
HU,middle,M,13,0.9997389418501668,99552,26,99539,5997189,60.2417731436837,60.2,-0.04177314368369878
HU,middle,M,14,0.9996716109181958,99526,32,99510,5897650,59.25737998111046,59.2,-0.057379981110457834
HU,middle,M,15,0.9996489968963675,99494,35,99476,5798140,58.27627796651054,58.3,0.023722033489455896
HU,middle,M,16,0.9996357766670334,99459,36,99441,5698664,57.296614685448276,57.3,0.003385314551721308
HU,middle,M,17,0.9996092701670567,99423,39,99404,5599223,56.317180129346326,56.3,-0.017180129346328954
HU,middle,M,18,0.9995959427435166,99384,40,99364,5499819,55.339078724945665,55.3,-0.039078724945667886
HU,middle,M,19,0.9995909566565103,99344,41,99324,5400455,54.36115920438074,54.3,-0.061159204380743404
HU,middle,M,20,0.9995704526086631,99303,43,99282,5301131,53.383392243940264,53.4,0.016607756059734413
HU,middle,M,21,0.9995180069243556,99260,48,99236,5201849,52.40629659480153,52.4,-0.006296594801533217
HU,middle,M,22,0.999475653458723,99212,52,99186,5102613,51.431409506914484,51.4,-0.03140950691448552
HU,middle,M,23,0.9994756026582703,99160,52,99134,5003427,50.45811819281968,50.4,-0.05811819281968411
HU,middle,M,24,0.9994907584031218,99108,50,99083,4904293,49.48433022561246,49.5,0.015669774387539803
HU,middle,M,25,0.9994851919483833,99058,51,99032,4805210,48.509055300934804,48.5,-0.009055300934804222
HU,middle,M,26,0.9994696430065876,99007,53,98980,4706178,47.533790540062824,47.5,-0.03379054006282445
HU,middle,M,27,0.9994782169685065,98954,51,98928,4607198,46.558987004062494,46.5,-0.058987004062494464
HU,middle,M,28,0.9994804051667046,98903,52,98877,4508270,45.582742687279456,45.6,0.017257312720545315
HU,middle,M,29,0.9994231310008798,98851,57,98822,4409393,44.60645820477284,44.6,-0.006458204772840759
HU,middle,M,30,0.9993434347099711,98794,64,98762,4310571,43.631910844788145,43.6,-0.03191084478814332
HU,middle,M,31,0.9992984094899903,98730,70,98695,4211809,42.65987035348932,42.6,-0.05987035348931613
HU,middle,M,32,0.9992782624943097,98660,71,98624,4113114,41.68978309345226,41.7,0.010216906547739768
HU,middle,M,33,0.9992352093045815,98589,75,98552,4014490,40.71945146010204,40.7,-0.01945146010204013
HU,middle,M,34,0.999141415437479,98514,85,98472,3915938,39.75006598046978,39.7,-0.05006598046977473
HU,middle,M,35,0.9990536427685054,98429,93,98382,3817466,38.78395594794217,38.8,0.016044052057829106
HU,middle,M,36,0.9989671284682509,98336,102,98285,3719084,37.82016758867556,37.8,-0.020167588675562342
HU,middle,M,37,0.9988716389775621,98234,111,98178,3620799,36.858918500722766,36.8,-0.058918500722768385
HU,middle,M,38,0.9987755381228636,98123,120,98063,3522621,35.90005401383977,35.9,-5.401383977243768e-5
HU,middle,M,39,0.9986242911744561,98003,134,97936,3424558,34.94339969184617,34.9,-0.043399691846168764
HU,middle,M,40,0.9984685381484699,97869,150,97794,3326622,33.9905588082028,34,0.009441191797201043
HU,middle,M,41,0.9983095287906243,97719,166,97636,3228828,33.04196727350873,33,-0.04196727350873175
HU,middle,M,42,0.9983105208634856,97553,164,97471,3131192,32.09734195770504,32.1,0.002658042294960694
HU,middle,M,43,0.9982285062569629,97389,173,97302,3033721,31.150550883570013,31.1,-0.05055088357001125
HU,middle,M,44,0.9976878835924987,97216,225,97104,2936419,30.205099983541803,30.2,-0.005099983541803965
HU,middle,M,45,0.9971886542090627,96991,272,96855,2839315,29.274004804569497,29.3,0.02599519543050377
HU,middle,M,46,0.9967944270110889,96719,310,96564,2742460,28.35492509227763,28.3,-0.054925092277628096
HU,middle,M,47,0.9959681166750689,96409,389,96214,2645896,27.444491696833282,27.4,-0.044491696833283356
HU,middle,M,48,0.9949508983534192,96020,485,95778,2549682,26.553655488439908,26.5,-0.05365548843990808
HU,middle,M,49,0.9940707683667871,95535,566,95252,2453904,25.68591615638248,25.7,0.014083843617520131
HU,middle,M,50,0.9932201300659818,94969,644,94647,2358652,24.836020175004474,24.8,-0.03602017500447374
HU,middle,M,51,0.9923191520479363,94325,725,93962,2264005,24.002173336867216,24,-0.0021733368672158804
HU,middle,M,52,0.9913449034785539,93600,810,93195,2170043,23.184220085470084,23.1,-0.08422008547008275
HU,middle,M,53,0.990372150976307,92790,893,92344,2076848,22.38223946545964,22.4,0.017760534540357753
HU,middle,M,54,0.9892958771927864,91897,984,91405,1984504,21.594872520321665,21.6,0.005127479678336044
HU,middle,M,55,0.9880515227362666,90913,1086,90370,1893099,20.823193602675087,20.8,-0.023193602675085856
HU,middle,M,56,0.9868758801677584,89827,1179,89238,1802729,20.068899106059426,20,-0.06889910605942617
HU,middle,M,57,0.9855878102557527,88648,1278,88009,1713491,19.32915576211533,19.3,-0.02915576211533022
HU,middle,M,58,0.9838092400779942,87370,1414,86663,1625482,18.604578230513905,18.6,-0.004578230513903492
HU,middle,M,59,0.9822409728893194,85956,1527,85192,1538819,17.902403555307366,17.9,-0.0024035553073673555
HU,middle,M,60,0.9805320772234782,84429,1643,83608,1453627,17.217152874012484,17.2,-0.017152874012484887
HU,middle,M,61,0.9776759792368167,82786,1849,81862,1370019,16.54892131519822,16.5,-0.048921315198221293
HU,middle,M,62,0.9746604523791514,80937,2050,79912,1288157,15.915551601863177,15.9,-0.0155516018631765
HU,middle,M,63,0.9716807480659883,78887,2234,77770,1208245,15.3161484148212,15.3,-0.016148414821198998
HU,middle,M,64,0.9673319062468793,76653,2505,75400,1130475,14.747955070251654,14.7,-0.04795507025165513
HU,middle,M,65,0.9634181963695658,74148,2712,72792,1055075,14.229311646976317,14.1,-0.12931164697631736
HU,middle,M,66,0.9613428714537733,71436,2762,70055,982283,13.750531944677753,13.7,-0.050531944677754126
HU,middle,M,67,0.9577367542916955,68674,2902,67223,912228,13.28345516498238,13.3,0.01654483501762094
HU,middle,M,68,0.9540775207799433,65772,3020,64262,845005,12.847488292890592,12.8,-0.04748829289059131
HU,middle,M,69,0.954854929885651,62752,2833,61336,780743,12.441722972972974,12.4,-0.04172297297297334
HU,middle,M,70,0.9570198308275775,59919,2576,58631,719407,12.006325205694354,11.9,-0.106325205694354
HU,middle,M,71,0.9567383904952332,57343,2480,56103,660776,11.523219922222417,11.6,0.07678007777758289
HU,middle,M,72,0.9553578853134214,54863,2450,53638,604673,11.021508120226747,11.1,0.078491879773253
HU,middle,M,73,0.9563819760057105,52413,2286,51270,551035,10.51332684639307,10.5,-0.013326846393070468
